"","Time","Sl_No.","UPI_Remitter_Bank","Total_Volume","Approved.","BD.","TD.","Total.Debit.Reversal.Count","Debit.Reversal.Success"
"1312","""Oct 23""",12,"Indian Bank",321.72,305.408796,15.796452,0.514752,1.11,1.0101
"1313","""Oct 23""",13,"Airtel Payments Bank",285.5,260.1476,24.63865,0.71375,0.97,0
"1314","""Oct 23""",14,"India Post Payment Bank",218.45,188.3039,27.0878,2.92723,0.81,0.6561
"1315","""Oct 23""",15,"Federal Bank",175.29,167.05137,7.975695,0.262935,0.43,0.4257
"1316","""Oct 23""",16,"Central Bank Of India",172.01,151.609614,16.461357,3.939029,2.23,1.8509
"1317","""Oct 23""",17,"Indian Overseas Bank",151.31,143.502404,6.778688,1.013777,0.69,0.6141
"1318","""Oct 23""",18,"Uco Bank",143.86,135.343488,7.437562,1.07895,0.92,0.4968
"1319","""Oct 23""",19,"Idbi Bank Limited",136.12,128.823968,5.131724,2.164308,0.94,0.8178
"1320","""Oct 23""",20,"Bank Of Maharashtra",126.73,119.911926,6.20977,0.608304,0.42,0.3612
"1321","""Oct 23""",21,"Indusind Bank",116.32,107.24704,6.665136,2.396192,0.47,0.3995
"1322","""Oct 23""",22,"Fino Payments Bank",105.67,90.295015,12.36339,2.937626,0.41,0.328
"1323","""Oct 23""",23,"Yes Bank Ltd",94.16,89.913384,4.133624,0.112992,0.2,0.178
"1324","""Oct 23""",24,"Karnataka Bank",90.33,84.557913,5.031381,0.740706,0.27,0.2133
"1325","""Oct 23""",25,"Karur Vysya Bank",56.39,52.820513,3.219869,0.349618,0.26,0.2418
"1326","""Oct 23""",26,"Bandhan Bank",39.99,35.679078,3.883029,0.427893,0.54,0.1944
"1327","""Oct 23""",27,"South Indian Bank",45.73,43.937384,1.756032,0.036584,0.11,0.088
"1328","""Oct 23""",28,"Idfc First Bank",71.76,67.648152,3.975504,0.136344,0.29,0.1972
"1329","""Oct 23""",29,"Jammu And Kashmir Bank",41.53,37.837983,2.4918,1.200217,0.3,0.015
"1330","""Oct 23""",30,"City Union Bank",33.89,31.785431,2.026622,0.074558,0.1,0.099
"1331","""Oct 23""",31,"Ujjivan Small Finance Bank",34.85,32.114275,1.941145,0.79458,0.18,0.1152
"1332","""Oct 23""",32,"Au Small Finance Bank",33.85,32.309825,1.43524,0.104935,0.16,0.1568
"1333","""Oct 23""",33,"Tamilnad Mercantile Bank",29.57,27.704133,1.531726,0.331184,0.12,0.0744
"1334","""Oct 23""",34,"Equitas Small Finance Bank",27.66,25.48869,2.163012,0.008298,0.09,0.0882
"1335","""Oct 23""",35,"Standard Chartered",30,29.127,0.75,0.123,0.07,0.0553
"1336","""Oct 23""",36,"Punjab And Sind Bank",27.65,25.34952,1.75301,0.550235,0.34,0.1258
"1337","""Oct 23""",37,"Dbs Bank India Limited",24.94,23.827676,0.975154,0.13717,0.06,0.0504
"1338","""Oct 23""",38,"Andhra Pradesh Grameena Vikas Bank",23.22,20.4336,2.60064,0.171828,0.09,0.0684
"1339","""Oct 23""",39,"Pragathi Krishna Gramin Bank",21.54,19.672482,1.438872,0.428646,0.17,0.1003
"1340","""Oct 23""",40,"Citibank",19.79,18.855912,0.5937,0.340388,0.06,0.0576
"1341","""Oct 23""",41,"Maharashtra Gramin Bank",20.84,17.9745,2.41744,0.431388,0.09,0.0576
"1342","""Oct 23""",42,"Kerala Gramin Bank",22.94,20.629942,1.828318,0.48174,0.18,0.1026
"1343","""Oct 23""",43,"Saraswat Bank",20.94,20.181972,0.71196,0.046068,0.06,0.0552
"1344","""Oct 23""",44,"Tri O Tech Solutions Private Limited",27.54,27.54,0,0,0,NA
"1345","""Oct 23""",45,"Rajasthan Marudhara Gramin Bank",17.72,15.499684,2.09096,0.120496,0.07,0.0574
"1346","""Oct 23""",46,"Esaf Small Finance Bank Ltd.",18.06,16.983624,0.987882,0.088494,0.05,0.049
"1347","""Oct 23""",47,"Baroda Up Gramin Bank",17.16,13.806936,1.87044,1.479192,0.47,0.1034
"1348","""Oct 23""",48,"Sarva Haryana Gramin Bank",14.65,13.27583,0.99034,0.38383,0.16,0.056
"1349","""Oct 23""",49,"Rbl Bank",14.89,13.031728,1.089948,0.766835,0.16,0.0976
"1350","""Oct 23""",50,"Andhra Pragathi Grameena Bank",12.89,11.089267,1.66281,0.1289,0.05,0.0385
"1351","""Nov 23""",1,"State Bank Of India",2861.65,2713.130365,127.915755,20.60388,10.71,9.3177
"1352","""Nov 23""",2,"Hdfc Bank Ltd",974.06,938.896434,34.773942,0.389624,2.66,2.6068
"1353","""Nov 23""",3,"Bank Of Baroda",721.89,686.300823,34.795098,0.794079,2.24,2.1728
"1354","""Nov 23""",4,"Union Bank Of India",700.46,669.28953,28.228538,2.941932,3.02,2.3556
"1355","""Nov 23""",5,"Punjab National Bank",564.71,536.982739,25.242537,2.484724,1.76,1.7248
"1356","""Nov 23""",6,"Kotak Mahindra Bank",543.5,515.61845,27.44675,0.4348,1.34,1.2462
"1357","""Nov 23""",7,"Canara Bank",527.96,496.863156,27.559512,3.484536,2.23,1.6948
"1358","""Nov 23""",8,"Icici Bank",526.2,506.83584,18.10128,1.21026,1.45,1.3195
"1359","""Nov 23""",9,"Axis Bank Ltd",512.13,493.590894,18.283041,0.256065,1.25,1.1625
"1360","""Nov 23""",10,"Paytm Payments Bank",412,397.2504,14.7084,0.0412,0.62,0.6076
"1361","""Nov 23""",11,"Bank Of India",366.39,338.251248,13.629708,14.509044,3.21,1.3803
"1362","""Nov 23""",12,"Indian Bank",317.62,302.310716,14.737568,0.571716,0.92,0.828
"1363","""Nov 23""",13,"Airtel Payments Bank",286.95,261.52623,23.58729,1.83648,1.02,0
"1364","""Nov 23""",14,"India Post Payment Bank",226.01,190.933248,29.60731,5.266033,1.17,0.6201
"1365","""Nov 23""",15,"Federal Bank",172.99,164.721078,7.282879,1.003342,0.52,0.4316
"1366","""Nov 23""",16,"Central Bank Of India",165.88,148.081076,14.663792,3.118544,1.82,1.547
"1367","""Nov 23""",17,"Indian Overseas Bank",151.39,143.245218,6.676299,1.483622,0.61,0.5734
"1368","""Nov 23""",18,"Uco Bank",139.38,131.128704,7.024752,1.212606,0.58,0.4118
"1369","""Nov 23""",19,"Idbi Bank Limited",132,123.9612,5.0556,2.9832,1.25,1.0375
"1370","""Nov 23""",20,"Bank Of Maharashtra",122.25,115.9419,5.806875,0.501225,0.38,0.3344
"1371","""Nov 23""",21,"Indusind Bank",112,104.6416,6.5632,0.7952,0.4,0.376
"1372","""Nov 23""",22,"Fino Payments Bank",100.6,90.37904,8.37998,1.84098,0.49,0.2793
"1373","""Nov 23""",23,"Karnataka Bank",89.24,84.001612,4.756492,0.49082,0.22,0.1936
"1374","""Nov 23""",24,"Yes Bank Ltd",88.32,84.592896,3.674112,0.052992,0.18,0.1692
"1375","""Nov 23""",25,"Idfc First Bank",69.99,65.72061,4.108413,0.153978,0.27,0.1782
"1376","""Nov 23""",26,"Karur Vysya Bank",55.13,51.717453,3.054202,0.358345,0.17,0.1513
"1377","""Nov 23""",27,"South Indian Bank",45.79,43.738608,1.881969,0.169423,0.09,0.0837
"1378","""Nov 23""",28,"Bandhan Bank",43.79,40.159809,3.025889,0.604302,0.16,0.1568
"1379","""Nov 23""",29,"Jammu And Kashmir Bank",43.2,39.55392,2.376,1.27008,0.41,0.0492
"1380","""Nov 23""",30,"Ujjivan Small Finance Bank",33.77,31.645867,1.833711,0.290422,0.14,0.084
"1381","""Nov 23""",31,"City Union Bank",33.22,31.213512,1.92676,0.08305,0.09,0.0891
"1382","""Nov 23""",32,"Au Small Finance Bank",33.01,31.550958,1.379818,0.082525,0.13,0.1274
"1383","""Nov 23""",33,"Tamilnad Mercantile Bank",29.1,27.5286,1.48701,0.08439,0.08,0.0632
"1384","""Nov 23""",34,"Punjab And Sind Bank",28.9,27.05618,1.68487,0.15895,0.18,0.1206
"1385","""Nov 23""",35,"Tri O Tech Solutions Private Limited",28.43,28.43,0,0,NA,NA
"1386","""Nov 23""",36,"Equitas Small Finance Bank",26.5,24.52575,1.95835,0.0159,0.08,0.0784
"1387","""Nov 23""",37,"Standard Chartered",26.22,25.543524,0.584706,0.09177,0.07,0.0525
"1388","""Nov 23""",38,"Kerala Gramin Bank",23.92,21.573448,1.875328,0.471224,0.19,0.1026
"1389","""Nov 23""",39,"Dbs Bank India Limited",23.67,22.716099,0.942066,0.009468,0.06,0.0498
"1390","""Nov 23""",40,"Andhra Pradesh Grameena Vikas Bank",23.04,20.48256,2.37312,0.175104,0.07,0.0539
"1391","""Nov 23""",41,"Pragathi Krishna Gramin Bank",21.81,20.111001,1.452546,0.246453,0.12,0.0792
"1392","""Nov 23""",42,"Saraswat Bank",20.4,19.65948,0.68136,0.05916,0.07,0.0609
"1393","""Nov 23""",43,"Maharashtra Gramin Bank",19.82,17.225562,2.16038,0.434058,0.07,0.0497
"1394","""Nov 23""",44,"Citibank",18.89,18.062618,0.615814,0.211568,0.07,0.0679
"1395","""Nov 23""",45,"Baroda Up Gramin Bank",18.78,13.037076,1.69959,4.0377,1.21,0.1573
"1396","""Nov 23""",46,"Esaf Small Finance Bank Ltd.",18.18,17.227368,0.89082,0.061812,0.05,0.0485
"1397","""Nov 23""",47,"Rajasthan Marudhara Gramin Bank",16.9,15.10522,1.7069,0.07605,0.06,0.0492
"1398","""Nov 23""",48,"Rbl Bank",14.75,12.530125,1.04725,1.172625,0.23,0.1012
"1399","""Nov 23""",49,"Fincare Small Finance Bank Ltd",14.66,12.7542,1.62726,0.277074,0.09,0.054
"1400","""Nov 23""",50,"Sarva Haryana Gramin Bank",14.28,12.836292,0.958188,0.48552,0.22,0.044
"1401","""Dec 23""",1,"State Bank Of India",3073.18,2926.589314,133.376012,13.214674,12.75,10.67685
"1402","""Dec 23""",2,"Hdfc Bank Ltd",1040.77,1004.34305,35.802488,0.624462,3.63,3.541791
"1403","""Dec 23""",3,"Bank Of Baroda",766.81,725.018855,37.880414,3.910731,3.3,2.87166
"1404","""Dec 23""",4,"Union Bank Of India",745.87,707.532282,32.669106,5.668612,5.38,3.209708
"1405","""Dec 23""",5,"Punjab National Bank",607.36,578.5104,27.877824,1.032512,2.35,2.30159
"1406","""Dec 23""",6,"Kotak Mahindra Bank",588.94,555.95936,30.094834,2.885806,2.47,1.690468
"1407","""Dec 23""",7,"Canara Bank",563.67,531.315342,30.325446,2.085579,2.43,2.098791
"1408","""Dec 23""",8,"Axis Bank Ltd",562.18,542.110174,20.069826,0.056218,1.67,1.46459
"1409","""Dec 23""",9,"Icici Bank",556.61,536.516379,18.256808,1.836813,2.06,1.701354
"1410","""Dec 23""",10,"Paytm Payments Bank",410.19,395.300103,14.889897,0,0.79,0.770645
"1411","""Dec 23""",11,"Bank Of India",384.87,368.628486,15.510261,0.692766,1.47,1.278312
"1412","""Dec 23""",12,"Indian Bank",338.76,322.770528,15.311952,0.67752,1.19,1.079092
"1413","""Dec 23""",13,"Airtel Payments Bank",320.02,282.929682,26.08163,10.976686,3.34,0
"1414","""Dec 23""",14,"India Post Payment Bank",247.32,203.865876,29.18376,14.146704,2.43,0.78489
"1415","""Dec 23""",15,"Federal Bank",184.64,176.441984,8.013376,0.18464,0.49,0.480935
"1416","""Dec 23""",16,"Central Bank Of India",177.99,153.890154,21.18081,2.830041,1.98,1.63251
"1417","""Dec 23""",17,"Indian Overseas Bank",160.68,150.814248,7.102056,2.763696,1.06,0.968416
"1418","""Dec 23""",18,"Uco Bank",147.86,139.550268,7.481716,0.828016,0.7,0.47957
"1419","""Dec 23""",19,"Idbi Bank Limited",139.37,132.387563,5.29606,1.686377,0.84,0.764064
"1420","""Dec 23""",20,"Bank Of Maharashtra",133.33,125.756856,6.239844,1.3333,0.57,0.432801
"1421","""Dec 23""",21,"Indusind Bank",120.3,111.78276,7.36236,1.16691,0.76,0.669104
"1422","""Dec 23""",22,"Fino Payments Bank",107.84,97.066784,9.209536,1.56368,0.49,0.351624
"1423","""Dec 23""",23,"Yes Bank Ltd",97.36,92.871704,4.390936,0.09736,0.22,0.212806
"1424","""Dec 23""",24,"Karnataka Bank",96.35,89.557325,5.27998,1.512695,0.54,0.284526
"1425","""Dec 23""",25,"Idfc First Bank",75.11,70.287938,4.792018,0.030044,0.25,0.226125
"1426","""Dec 23""",26,"Karur Vysya Bank",58.61,54.935153,3.346631,0.328216,0.29,0.283707
"1427","""Dec 23""",27,"South Indian Bank",48.8,46.90168,1.86416,0.03904,0.12,0.116808
"1428","""Dec 23""",28,"Jammu And Kashmir Bank",48.75,33.99825,12.52875,2.184,0.65,0.087295
"1429","""Dec 23""",29,"Bandhan Bank",47.39,43.868923,3.179869,0.341208,0.2,0.19678
"1430","""Dec 23""",30,"Ujjivan Small Finance Bank",36.67,34.341455,2.042519,0.286026,0.19,0.13072
"1431","""Dec 23""",31,"Au Small Finance Bank",36.18,34.255224,1.55574,0.369036,0.26,0.257426
"1432","""Dec 23""",32,"City Union Bank",34.96,32.708576,2.13256,0.118864,0.11,0.103741
"1433","""Dec 23""",33,"Tri O Tech Solutions Private Limited",34.24,34.24,0,0,NA,NA
"1434","""Dec 23""",34,"Punjab And Sind Bank",31.5,28.2681,1.96875,1.26315,0.57,0.141588
"1435","""Dec 23""",35,"Tamilnad Mercantile Bank",30.97,29.217098,1.594955,0.157947,0.12,0.10686
"1436","""Dec 23""",36,"Equitas Small Finance Bank",28.13,26.186217,1.938157,0.005626,0.1,0.09707
"1437","""Dec 23""",37,"Standard Chartered",27.13,25.995966,0.56973,0.564304,0.19,0.092625
"1438","""Dec 23""",38,"Kerala Gramin Bank",25.29,23.679027,1.545219,0.068283,0.08,0.073632
"1439","""Dec 23""",39,"Dbs Bank India Limited",24.94,23.91746,1.017552,0.004988,0.08,0.062744
"1440","""Dec 23""",40,"Andhra Pradesh Grameena Vikas Bank",24.85,21.880425,2.60925,0.345415,0.1,0.07631
"1441","""Dec 23""",41,"Pragathi Krishna Gramin Bank",23.88,21.780948,1.986816,0.109848,0.11,0.097548
"1442","""Dec 23""",42,"Maharashtra Gramin Bank",22.04,18.86624,2.35828,0.80446,0.09,0.060579
"1443","""Dec 23""",43,"Saraswat Bank",21.7,20.49348,1.05896,0.14756,0.09,0.06048
"1444","""Dec 23""",44,"Baroda Up Gramin Bank",20.77,10.617624,1.89007,8.24569,2.65,0.34238
"1445","""Dec 23""",45,"Citibank",20.47,19.804725,0.626382,0.038893,0.07,0.068915
"1446","""Dec 23""",46,"Esaf Small Finance Bank Ltd.",19.79,18.711445,1.015227,0.061349,0.08,0.075016
"1447","""Dec 23""",47,"Hdfc Bank Credit Card Hcb",19.02,17.911134,1.067022,0.039942,0.16,0.155984
"1448","""Dec 23""",48,"Rajasthan Marudhara Gramin Bank",18.75,16.490625,2.025,0.230625,0.09,0.062613
"1449","""Dec 23""",49,"Fincare Small Finance Bank Ltd",16.01,14.050376,1.82514,0.121676,0.07,0.064659
"1450","""Dec 23""",50,"Rbl Bank",14.966911,11.9899924021,0.9114848799,2.065433718,0.25,0.099425
"1451","""Jan 24""",1,"State Bank Of India",3128.97,2991.921114,131.103843,5.945043,11.58,11.21523
"1452","""Jan 24""",2,"Hdfc Bank Ltd",1040.25,1003.737225,36.512775,0,3.34,3.301256
"1453","""Jan 24""",3,"Bank Of Baroda",781.72,744.822816,36.584496,0.312688,2.71,2.670434
"1454","""Jan 24""",4,"Union Bank Of India",753.66,712.284066,32.708844,8.66709,7.16,3.348016
"1455","""Jan 24""",5,"Punjab National Bank",618.95,586.64081,30.638025,1.671165,2.61,2.311938
"1456","""Jan 24""",6,"Kotak Mahindra Bank",600.83,562.617212,31.183077,7.029711,2.08,1.861392
"1457","""Jan 24""",7,"Canara Bank",572.16,538.860288,30.782208,2.517504,3.02,2.596596
"1458","""Jan 24""",8,"Axis Bank Ltd",559.49,537.725839,20.029742,1.67847,2.66,1.601586
"1459","""Jan 24""",9,"Icici Bank",547.55,528.878545,18.17866,0.43804,1.64,1.569808
"1460","""Jan 24""",10,"Paytm Payments Bank",410.06,394.88778,15.17222,0.041006,0.87,0.853557
"1461","""Jan 24""",11,"Bank Of India",389.29,371.110157,17.868411,0.311432,1.48,1.354052
"1462","""Jan 24""",12,"Indian Bank",348.89,331.968835,15.595383,1.290893,1.51,1.273987
"1463","""Jan 24""",13,"Airtel Payments Bank",337.05,303.176475,30.26709,3.606435,1.93,1.34907
"1464","""Jan 24""",14,"India Post Payment Bank",265.13,219.156458,32.34586,13.627682,1.67,0.915327
"1465","""Jan 24""",15,"Federal Bank",185.9,177.59027,7.95652,0.35321,0.65,0.60918
"1466","""Jan 24""",16,"Central Bank Of India",178.41,152.433504,16.734858,9.241638,4.29,3.095235
"1467","""Jan 24""",17,"Indian Overseas Bank",165.09,155.646852,7.280469,2.162679,0.99,0.894564
"1468","""Jan 24""",18,"Uco Bank",152.41,134.684717,11.385027,6.340256,2.33,0.942485
"1469","""Jan 24""",19,"Idbi Bank Limited",141.57,131.277861,6.059196,4.218786,1.31,1.06634
"1470","""Jan 24""",20,"Bank Of Maharashtra",136.29,128.685018,6.282969,1.322013,0.61,0.465613
"1471","""Jan 24""",21,"Indusind Bank",125.63,116.911278,7.500111,1.218611,0.68,0.670888
"1472","""Jan 24""",22,"Fino Payments Bank",115.14,103.234524,10.834674,1.070802,0.63,0.427203
"1473","""Jan 24""",23,"Karnataka Bank",97.36,89.503048,7.292264,0.574424,0.42,0.32571
"1474","""Jan 24""",24,"Yes Bank Ltd",93.47,88.721724,4.654806,0.09347,0.25,0.2325
"1475","""Jan 24""",25,"Idfc First Bank",73.92,69.63264,4.265184,0.022176,0.03,0
"1476","""Jan 24""",26,"Karur Vysya Bank",59.56,56.057872,3.299624,0.202504,0.24,0.222864
"1477","""Jan 24""",27,"Bandhan Bank",49.22,43.072422,3.031952,3.110704,0.85,0.5797
"1478","""Jan 24""",28,"South Indian Bank",48.9,47.11515,1.73595,0.05379,0.14,0.134358
"1479","""Jan 24""",29,"Jammu And Kashmir Bank",44.46,40.70313,3.205566,0.551304,0.31,0.219697
"1480","""Jan 24""",30,"Ujjivan Small Finance Bank",38.33,35.551075,2.169478,0.609447,0.29,0.153845
"1481","""Jan 24""",31,"Au Small Finance Bank",37.48,35.677212,1.690348,0.108692,0.17,0.161721
"1482","""Jan 24""",32,"Tri O Tech Solutions Private Limited",36.62,36.62,0,0,NA,NA
"1483","""Jan 24""",33,"City Union Bank",35.87,33.524102,2.234701,0.114784,0.13,0.12259
"1484","""Jan 24""",34,"Tamilnad Mercantile Bank",32.19,29.859444,2.250081,0.083694,0.11,0.101607
"1485","""Jan 24""",35,"Punjab And Sind Bank",30.87,28.752318,1.88307,0.234612,0.2,0.147
"1486","""Jan 24""",36,"Equitas Small Finance Bank",28.56,26.572224,1.987776,0,0.11,0.107613
"1487","""Jan 24""",37,"Standard Chartered",26.21,25.470878,0.610693,0.13105,0.09,0.069624
"1488","""Jan 24""",38,"Andhra Pradesh Grameena Vikas Bank",25.95,22.496055,3.0621,0.391845,0.18,0.08955
"1489","""Jan 24""",39,"Dbs Bank India Limited",24.57,23.533146,1.009827,0.027027,0.09,0.069948
"1490","""Jan 24""",40,"Pragathi Krishna Gramin Bank",24.49,20.020575,1.920016,2.54696,0.3,0.23394
"1491","""Jan 24""",41,"Kerala Gramin Bank",23.61,21.27261,1.402434,0.934956,0.25,0.166925
"1492","""Jan 24""",42,"Maharashtra Gramin Bank",22.84,19.359184,2.48956,0.972984,0.12,0.06972
"1493","""Jan 24""",43,"Saraswat Bank",21.62,20.45252,0.977224,0.188094,0.11,0.069168
"1494","""Jan 24""",44,"Esaf Small Finance Bank Ltd.",20.91,18.519987,1.058046,1.331967,0.37,0.236134
"1495","""Jan 24""",45,"Rajasthan Marudhara Gramin Bank",20.02,17.621604,2.26226,0.126126,0.09,0.069093
"1496","""Jan 24""",46,"Baroda Up Gramin Bank",19.44,10.524816,1.85652,7.05672,1.89,0.525609
"1497","""Jan 24""",47,"Citibank",19.38,18.734646,0.594966,0.050388,0.07,0.069433
"1498","""Jan 24""",48,"Fincare Small Finance Bank Ltd",17.51,15.179419,2.15373,0.161092,0.09,0.077499
"1499","""Jan 24""",49,"Rbl Bank",15.89,13.153742,0.880306,1.84324,0.16,0.111168
"1500","""Jan 24""",50,"Sarva Haryana Gramin Bank",14.96,13.858944,1.030744,0.070312,0.11,0.066396
